filename,hour_of_recording,minute_of_hour,SRWA,observer,notes
SWIFT03_20210829_080017,1,1,F,ER,
SWIFT03_20210829_080017,1,58,F,ER,
SWIFT03_20210829_080017,1,6,F,ER,
SWIFT03_20210829_100021,0,11,F,ER,
SWIFT03_20210829_100021,0,45,F,ER,loud sali
SWIFT03_20210829_100021,0,26,F,ER,
SWIFT03_20210829_100021,0,28,F,ER,
SWIFT03_20210829_100021,1,4,F,ER,
SWIFT03_20210829_100021,1,19,F,ER,
SWIFT03_20210829_100021,1,22,F,ER,
SWIFT03_20210829_100021,1,39,F,ER,
SWIFT03_20210829_120027,0,10,F,ER,maybe present but too faint to tell
SWIFT03_20210829_120027,0,40,F,ER,
SWIFT03_20210829_120027,0,36,F,ER,maybe present but too faint to tell
SWIFT03_20210829_120027,0,29,F,ER,
SWIFT03_20210829_120027,1,32,F,ER,
SWIFT03_20210829_120027,1,55,F,ER,
SWIFT03_20210829_120027,1,31,F,ER,
SWIFT03_20210829_120027,1,3,F,ER,SRWA singing regularly between 1:09:00 and 1:22:00-- just missed by this random sample!
SWIFT03_20210829_200041,0,48,F,ER,
SWIFT03_20210829_200041,0,52,F,ER,
SWIFT03_20210829_200041,0,39,F,ER,
SWIFT03_20210829_200041,0,46,F,ER,
SWIFT03_20210829_200041,1,31,F,ER,
SWIFT03_20210829_200041,1,42,F,ER,
SWIFT03_20210829_200041,1,23,F,ER,
SWIFT03_20210829_200041,1,48,F,ER,
SWIFT03_20210829_220045,0,44,F,ER,
SWIFT03_20210829_220045,0,47,F,ER,
SWIFT03_20210829_220045,0,23,F,ER,
SWIFT03_20210829_220045,0,27,F,ER,
SWIFT03_20210829_220045,1,36,F,ER,
SWIFT03_20210829_220045,1,22,F,ER,dog barking
SWIFT03_20210829_220045,1,11,F,ER,dog barking
SWIFT03_20210829_220045,1,44,F,ER,
SWIFT03_20210829_000000,0,59,F,WG,
SWIFT03_20210829_000000,0,11,F,WG,
SWIFT03_20210829_000000,0,55,F,WG,
SWIFT03_20210829_000000,0,33,F,WG,
SWIFT03_20210829_000000,1,24,F,WG,
SWIFT03_20210829_000000,1,3,F,WG,
SWIFT03_20210829_000000,1,36,F,WG,
SWIFT03_20210829_000000,1,58,F,WG,
SWIFT03_20210829_020002,0,34,F,WG,
SWIFT03_20210829_020002,0,4,F,WG,
SWIFT03_20210829_020002,0,4,NA,WG,duplicate minute.
SWIFT03_20210829_020002,0,43,F,WG,
SWIFT03_20210829_020002,1,45,F,WG,
SWIFT03_20210829_020002,1,52,NA,WG,heavy rain
SWIFT03_20210829_020002,1,34,F,WG,
SWIFT03_20210829_020002,1,43,F,WG,
SWIFT03_20210829_020002,0,52,F,WG,replacement for duplicate minute
SWIFT03_20210829_060009,0,24,F,WG,
SWIFT03_20210829_060009,0,19,F,WG,light rain
SWIFT03_20210829_060009,0,28,F,WG,
SWIFT03_20210829_060009,0,55,F,WG,
SWIFT03_20210829_060009,1,1,F,WG,
SWIFT03_20210829_060009,1,8,F,WG,SRWA singing in the previous minute (minute 1:07 on the recording)
SWIFT03_20210829_060009,1,20,F,WG,light rain
SWIFT03_20210829_060009,1,44,F,WG,
SWIFT03_20210829_140030,0,41,F,WG,
SWIFT03_20210829_140030,0,18,F,WG,
SWIFT03_20210829_140030,0,3,F,WG,
SWIFT03_20210829_140030,0,36,F,WG,
SWIFT03_20210829_140030,1,38,T,WG,
SWIFT03_20210829_140030,1,11,T,WG,Faint
SWIFT03_20210829_140030,1,33,F,WG,
SWIFT03_20210829_140030,1,28,T,WG,Faint
SWIFT03_20210829_160033,0,31,F,WG,
SWIFT03_20210829_160033,0,15,F,WG,
SWIFT03_20210829_160033,0,12,T,WG,
SWIFT03_20210829_160033,0,26,F,WG,
SWIFT03_20210829_160033,1,25,T,WG,
SWIFT03_20210829_160033,1,34,T,WG,
SWIFT03_20210829_160033,1,39,T,WG,
SWIFT03_20210829_160033,1,0,F,WG,Good MAFD in 1:03
SWIFT03_20210829_180038,0,47,F,WG,
SWIFT03_20210829_180038,0,24,F,WG,
SWIFT03_20210829_180038,0,37,T,WG,
SWIFT03_20210829_180038,0,15,T,WG,
SWIFT03_20210829_180038,1,41,F,WG,
SWIFT03_20210829_180038,1,22,F,WG,
SWIFT03_20210829_180038,1,21,F,WG,
SWIFT03_20210829_180038,1,57,F,WG,
SWIFT01_20230117_040008,0,34,F,ER,
SWIFT01_20230117_040008,0,26,F,ER,
SWIFT01_20230117_040008,0,40,F,ER,
SWIFT01_20230117_040008,0,9,F,ER,
SWIFT01_20230117_040008,1,28,F,ER,
SWIFT01_20230117_040008,1,0,F,ER,
SWIFT01_20230117_040008,1,25,F,ER,
SWIFT01_20230117_040008,1,49,F,ER,
SWIFT01_20230117_060010,0,12,F,ER,
SWIFT01_20230117_060010,0,20,F,ER,
SWIFT01_20230117_060010,0,43,F,ER,"very throaty sali, pretty sure not a SRWA"
SWIFT01_20230117_060010,0,8,F,ER,
SWIFT01_20230117_060010,1,14,F,ER,
SWIFT01_20230117_060010,1,39,F,ER,
SWIFT01_20230117_060010,1,20,F,ER,
SWIFT01_20230117_060010,1,24,F,ER,
SWIFT01_20230117_140023,0,38,F,ER,"loud, fairly continuous background noise (construction?)-- low frequency sounds may be obscured"
SWIFT01_20230117_140023,0,40,F,ER,"loud, fairly continuous background noise (construction?)-- low frequency sounds may be obscured"
SWIFT01_20230117_140023,0,31,F,ER,"loud, fairly continuous background noise (construction?)-- low frequency sounds may be obscured"
SWIFT01_20230117_140023,0,3,F,ER,"SRWA singing in previous minute. Loud, fairly continuous background noise from vehicle or construction-- low frequency sounds may be obscured"
SWIFT01_20230117_140023,1,42,F,ER,vehicle noise
SWIFT01_20230117_140023,1,9,F,ER,"loud, fairly continuous background noise from vehicle or construction-- low frequency sounds may be obscured"
SWIFT01_20230117_140023,1,57,T,ER,vehicle noise
SWIFT01_20230117_140023,1,49,T,ER,vehicle noise
SWIFT01_20230117_160026,0,49,F,ER,SRWA is present in other minutes but not sampled here
SWIFT01_20230117_160026,0,41,F,ER,SRWA is present in other minutes but not sampled here
SWIFT01_20230117_160026,0,31,F,ER,SRWA is present in other minutes but not sampled here
SWIFT01_20230117_160026,0,54,F,ER,SRWA is present in other minutes but not sampled here
SWIFT01_20230117_160026,1,45,F,ER,SRWA is present in other minutes but not sampled here
SWIFT01_20230117_160026,1,54,F,ER,SRWA is present in other minutes but not sampled here
SWIFT01_20230117_160026,1,9,F,ER,SRWA is present in other minutes but not sampled here
SWIFT01_20230117_160026,1,46,F,ER,SRWA is present in other minutes but not sampled here
SWIFT01_20230117_180031,0,40,F,ER,
SWIFT01_20230117_180031,0,32,F,ER,
SWIFT01_20230117_180031,0,20,T,ER,
SWIFT01_20230117_180031,0,44,F,ER,
SWIFT01_20230117_180031,1,5,F,ER,
SWIFT01_20230117_180031,1,28,F,ER,
SWIFT01_20230117_180031,1,53,F,ER,loud orthopterans
SWIFT01_20230117_180031,1,39,F,ER,
SWIFT01_20230117_200033,0,2,F,ER,
SWIFT01_20230117_200033,0,19,F,ER,
SWIFT01_20230117_200033,0,30,F,ER,
SWIFT01_20230117_200033,0,16,F,ER,
SWIFT01_20230117_200033,1,20,F,ER,
SWIFT01_20230117_200033,1,20,NA,ER,
SWIFT01_20230117_200033,1,28,F,ER,chickens (I think?)
SWIFT01_20230117_200033,1,21,F,ER,
SWIFT01_20230117_200033,1,22,F,ER,Replacement for duplicate minute
SWIFT01_20230118_000000,0,29,F,ER,
SWIFT01_20230118_000000,0,40,F,ER,
SWIFT01_20230118_000000,0,16,F,ER,
SWIFT01_20230118_000000,0,54,NA,ER,noise. very loud orthoptera
SWIFT01_20230118_000000,1,21,F,ER,
SWIFT01_20230118_000000,1,21,NA,ER,
SWIFT01_20230118_000000,1,50,F,ER,
SWIFT01_20230118_000000,1,3,F,ER,
SWIFT01_20230118_000000,1,41,F,ER,
SWIFT01_20230118_020001,0,59,F,ER,
SWIFT01_20230118_020001,0,17,F,ER,
SWIFT01_20230118_020001,0,13,F,ER,
SWIFT01_20230118_020001,0,40,F,ER,
SWIFT01_20230118_020001,1,57,F,ER,
SWIFT01_20230118_020001,1,25,F,ER,
SWIFT01_20230118_020001,1,22,F,ER,
SWIFT01_20230118_020001,1,15,F,ER,chicken
SWIFT01_20230118_120018,0,15,F,ER,
SWIFT01_20230118_120018,0,14,T,ER,
SWIFT01_20230118_120018,0,8,T,ER,
SWIFT01_20230118_120018,0,15,NA,ER,Duplicate minute
SWIFT01_20230118_120018,0,8,NA,ER,Replacement for duplicate minute that is also a duplicate minute
SWIFT01_20230118_120018,0,54,T,ER,Replacement for duplicate minute
SWIFT01_20230118_120018,1,45,T,ER,noise-- loud construction
SWIFT01_20230118_120018,1,20,F,ER,noise-- loud construction
SWIFT01_20230118_120018,1,55,T,ER,noise-- loud construction
SWIFT01_20230118_120018,1,52,T,ER,noise-- loud construction
SWIFT01_20230118_160022,0,58,T,ER,loud vehicle noise 
SWIFT01_20230118_160022,0,42,F,ER,
SWIFT01_20230118_160022,0,41,F,ER,
SWIFT01_20230118_160022,0,36,F,ER,
SWIFT01_20230118_160022,1,39,T,ER,
SWIFT01_20230118_160022,1,24,T,ER,very short song 
SWIFT01_20230118_160022,1,18,T,ER,
SWIFT01_20230118_160022,1,12,T,ER,
SWIFT01_20230118_180023,0,22,F,ER,possible-- too faint to ID
SWIFT01_20230118_180023,0,41,F,ER,
SWIFT01_20230118_180023,0,55,F,ER,
SWIFT01_20230118_180023,0,19,T,ER,
SWIFT01_20230118_180023,1,53,NA,ER,rain
SWIFT01_20230118_180023,1,14,NA,ER,extremely loud orthoptera
SWIFT01_20230118_180023,1,38,NA,ER,rain
SWIFT01_20230118_180023,1,39,NA,ER,rain
SWIFT01_20230118_220026,0,5,F,ER,
SWIFT01_20230118_220026,0,2,F,ER,
SWIFT01_20230118_220026,0,38,F,ER,
SWIFT01_20230118_220026,0,15,F,ER,
SWIFT01_20230118_220026,1,41,F,ER,
SWIFT01_20230118_220026,1,9,F,ER,
SWIFT01_20230118_220026,1,22,F,ER,
SWIFT01_20230118_220026,1,45,F,ER,
SWIFT01_20230228_174653,0,33,T,ER,
SWIFT01_20230228_174653,0,17,NA,ER,noise pre-deployment
SWIFT01_20230228_174653,0,4,NA,ER,noise pre-deployment
SWIFT01_20230228_174653,0,29,NA,ER,noise pre-deployment
SWIFT01_20230228_174653,1,25,F,ER,
SWIFT01_20230228_174653,1,13,F,ER,
SWIFT01_20230228_174653,1,44,F,ER,
SWIFT01_20230228_174653,1,44,NA,ER,Duplicate minute
SWIFT01_20230228_174653,1,29,F,ER,Replacement for duplicate minute
SWIFT01_20230228_194658,0,5,F,ER,
SWIFT01_20230228_194658,0,46,F,ER,
SWIFT01_20230228_194658,0,28,F,ER,
SWIFT01_20230228_194658,0,59,F,ER,
SWIFT01_20230228_194658,1,47,F,ER,
SWIFT01_20230228_194658,1,20,NA,ER,noise-- high wind
SWIFT01_20230228_194658,1,33,F,ER,
SWIFT01_20230228_194658,1,2,F,ER,
SWIFT01_20230301_000000,0,51,F,ER,
SWIFT01_20230301_000000,0,40,F,ER,light rain
SWIFT01_20230301_000000,0,39,F,ER,
SWIFT01_20230301_000000,0,30,F,ER,
SWIFT01_20230301_000000,1,41,F,ER,
SWIFT01_20230301_000000,1,47,F,ER,
SWIFT01_20230301_000000,1,54,F,ER,
SWIFT01_20230301_000000,1,18,F,ER,
SWIFT01_20230301_060019,0,59,F,ER,
SWIFT01_20230301_060019,0,27,F,ER,
SWIFT01_20230301_060019,0,4,F,ER,good Sali recording
SWIFT01_20230301_060019,0,44,F,ER,
SWIFT01_20230301_060019,1,52,F,ER,GOWE
SWIFT01_20230301_060019,1,37,F,ER,
SWIFT01_20230301_060019,1,33,F,ER,
SWIFT01_20230301_060019,1,2,F,ER,
SWIFT01_20230301_080027,0,47,F,ER,
SWIFT01_20230301_080027,0,24,F,ER,
SWIFT01_20230301_080027,0,4,F,ER,
SWIFT01_20230301_080027,0,29,F,ER,
SWIFT01_20230301_080027,1,22,F,ER,
SWIFT01_20230301_080027,1,51,F,ER,
SWIFT01_20230301_080027,1,6,F,ER,
SWIFT01_20230301_080027,1,5,F,ER,
SWIFT01_20230127_020008,0,5,F,WG,
SWIFT01_20230127_020008,0,31,F,WG,
SWIFT01_20230127_020008,0,14,F,WG,
SWIFT01_20230127_020008,0,24,F,WG,
SWIFT01_20230127_020008,1,5,F,WG,
SWIFT01_20230127_020008,1,58,F,WG,
SWIFT01_20230127_020008,1,24,F,WG,
SWIFT01_20230127_020008,1,12,F,WG,
SWIFT01_20230127_100029,0,26,F,WG,
SWIFT01_20230127_100029,0,8,F,WG,Wind
SWIFT01_20230127_100029,0,27,F,WG,
SWIFT01_20230127_100029,0,48,F,WG,Wind
SWIFT01_20230127_100029,1,56,F,WG,Wind
SWIFT01_20230127_100029,1,30,F,WG,
SWIFT01_20230127_100029,1,37,F,WG,Wind
SWIFT01_20230127_100029,1,6,F,WG,
SWIFT01_20230128_160041,0,0,F,WG,
SWIFT01_20230128_160041,0,7,F,WG,
SWIFT01_20230128_160041,0,49,T,WG,
SWIFT01_20230128_160041,0,8,F,WG,
SWIFT01_20230128_160041,1,45,T,WG,
SWIFT01_20230128_160041,1,6,F,WG,
SWIFT01_20230128_160041,1,45,NA,WG,duplicate minute
SWIFT01_20230128_160041,1,49,T,WG,
SWIFT01_20230128_160041,1,0,F,WG,
SWIFT01_20230127_000000,0,14,F,ER,
SWIFT01_20230127_000000,0,41,F,ER,
SWIFT01_20230127_000000,0,20,F,ER,
SWIFT01_20230127_000000,0,8,F,ER,Megapode!!! Weird location for megapode detection.
SWIFT01_20230127_000000,1,58,F,ER,
SWIFT01_20230127_000000,1,12,F,ER,
SWIFT01_20230127_000000,1,33,F,ER,
SWIFT01_20230127_000000,1,12,NA,ER,Duplicate minute
SWIFT01_20230127_000000,1,29,F,ER,Replacement for duplicate minute
SWIFT01_20230127_040011,0,30,F,ER,
SWIFT01_20230127_040011,0,7,F,ER,
SWIFT01_20230127_040011,0,48,F,ER,
SWIFT01_20230127_040011,0,17,F,ER,
SWIFT01_20230127_040011,1,26,F,ER,
SWIFT01_20230127_040011,1,37,F,ER,
SWIFT01_20230127_040011,1,5,F,ER,
SWIFT01_20230127_040011,1,14,F,ER,
SWIFT01_20230127_060017,0,18,F,ER,
SWIFT01_20230127_060017,0,20,F,ER,
SWIFT01_20230127_060017,0,18,NA,ER,Duplicate minute
SWIFT01_20230127_060017,0,30,F,ER,"NIRW might be singing at min 48 in this recording, but not here."
SWIFT01_20230127_060017,0,17,F,ER,Replacement for Duplicate minute
SWIFT01_20230127_060017,1,5,F,ER,
SWIFT01_20230127_060017,1,12,F,ER,
SWIFT01_20230127_060017,1,4,T,ER,
SWIFT01_20230127_060017,1,11,F,ER,
SWIFT01_20230127_120030,0,21,NA,ER,heavy wind/white noise
SWIFT01_20230127_120030,0,4,F,ER,
SWIFT01_20230127_120030,0,46,F,ER,
SWIFT01_20230127_120030,0,36,F,ER,
SWIFT01_20230127_120030,1,57,F,ER,
SWIFT01_20230127_120030,1,45,F,ER,
SWIFT01_20230127_120030,1,40,F,ER,sali
SWIFT01_20230127_120030,1,24,F,ER,loud kingfisher
SWIFT01_20230127_180044,0,14,F,ER,
SWIFT01_20230127_180044,0,17,F,ER,something chipping low-- I don't think it's a SRWA but I'm not 100% sure
SWIFT01_20230127_180044,0,1,F,ER,
SWIFT01_20230127_180044,0,37,F,ER,
SWIFT01_20230127_180044,1,56,F,ER,
SWIFT01_20230127_180044,1, ,F,ER,
SWIFT01_20230127_180044,1,23,F,ER,
SWIFT01_20230127_180044,1,26,F,ER,
SWIFT01_20230127_220056,0,22,F,ER,
SWIFT01_20230127_220056,0,48,F,ER,
SWIFT01_20230127_220056,0,57,F,ER,
SWIFT01_20230127_220056,0,14,F,ER,
SWIFT01_20230127_220056,1,37,F,ER,
SWIFT01_20230127_220056,1,20,F,ER,
SWIFT01_20230127_220056,1,46,NA,ER,insanely loud orthopteran
SWIFT01_20230127_220056,1,1,F,ER,
SWIFT01_20230128_000000,0,23,F,ER,
SWIFT01_20230128_000000,0,27,F,ER,
SWIFT01_20230128_000000,0,59,F,ER,
SWIFT01_20230128_000000,0,9,F,ER,
SWIFT01_20230128_000000,1,13,F,ER,
SWIFT01_20230128_000000,1,33,F,ER,
SWIFT01_20230128_000000,1,21,F,ER,
SWIFT01_20230128_000000,1,51,F,ER,
SWIFT01_20230310_200058,0,14,F,WG,
SWIFT01_20230310_200058,0,4,F,WG,
SWIFT01_20230310_200058,0,15,F,WG,
SWIFT01_20230310_200058,0,19,F,WG,
SWIFT01_20230310_200058,1,38,F,WG,
SWIFT01_20230310_200058,1,42,F,WG,
SWIFT01_20230310_200058,1,56,F,WG,
SWIFT01_20230310_200058,1,34,F,WG,
SWIFT01_20230311_120034,0,50,F,WG,
SWIFT01_20230311_120034,0,34,F,WG,
SWIFT01_20230311_120034,0,8,F,WG,
SWIFT01_20230311_120034,0,6,F,WG,
SWIFT01_20230311_120034,1,38,F,WG,
SWIFT01_20230311_120034,1,6,F,WG,
SWIFT01_20230311_120034,1,5,F,WG,
SWIFT01_20230311_120034,1,56,F,WG,
SWIFT03_20230117_060017,0,15,F,WG,
SWIFT03_20230117_060017,0,22,F,WG,
SWIFT03_20230117_060017,0,38,F,WG,
SWIFT03_20230117_060017,0,28,F,WG,
SWIFT03_20230117_060017,1,54,F,WG,
SWIFT03_20230117_060017,1,33,T,WG,Unusually long song.
SWIFT03_20230117_060017,1,9,T,WG,
SWIFT03_20230117_060017,1,4,F,WG,
SWIFT03_20230118_120034,0,52,F,WG,
SWIFT03_20230118_120034,0,2,F,WG,
SWIFT03_20230118_120034,0,37,T,WG,
SWIFT03_20230118_120034,0,3,F,WG,
SWIFT03_20230118_120034,1,25,F,WG,
SWIFT03_20230118_120034,1,7,F,WG,
SWIFT03_20230118_120034,1,46,F,WG,Light rain
SWIFT03_20230118_120034,1,22,F,WG,
SWIFT02_20230126_020001,0,48,F,WG,
SWIFT02_20230126_020001,0,31,F,WG,
SWIFT02_20230126_020001,0,46,F,WG,
SWIFT02_20230126_020001,0,23,F,WG,
SWIFT02_20230126_020001,1,29,F,WG,
SWIFT02_20230126_020001,1,3,F,WG,
SWIFT02_20230126_020001,1,48,F,WG,
SWIFT02_20230126_020001,1,55,F,WG,
SWIFT02_20230126_200031,0,46,F,WG,
SWIFT02_20230126_200031,0,13,F,WG,
SWIFT02_20230126_200031,0,49,F,WG,
SWIFT02_20230126_200031,0,18,F,WG,
SWIFT02_20230126_200031,1,24,F,WG,
SWIFT02_20230126_200031,1,56,F,WG,
SWIFT02_20230126_200031,1,50,F,WG,
SWIFT02_20230126_200031,1,51,F,WG,
SWIFT02_20230127_120020,0,18,F,WG,Maybe present right at start but very faint.  Light wind.
SWIFT02_20230127_120020,0,36,T,WG,Light wind.
SWIFT02_20230127_120020,0,21,F,WG,Light wind.
SWIFT02_20230127_120020,0,59,T,WG,Light wind.
SWIFT02_20230127_120020,1,5,F,WG,Light wind.
SWIFT02_20230127_120020,1,28,F,WG,
SWIFT02_20230127_120020,1,48,F,WG,Light wind.
SWIFT02_20230127_120020,1,56,F,WG,Light wind.
SWIFT02_20230127_160025,0,12,T,WG,Faint.
SWIFT02_20230127_160025,0,18,T,WG,
SWIFT02_20230127_160025,0,20,F,WG,
SWIFT02_20230127_160025,0,14,F,WG,
SWIFT02_20230127_160025,1,55,T,WG,
SWIFT02_20230127_160025,1,13,F,WG,
SWIFT02_20230127_160025,1,52,F,WG,
SWIFT02_20230127_160025,1,54,F,WG,
SWIFT02_20230127_200030,0,37,F,WG,
SWIFT02_20230127_200030,0,46,F,WG,
SWIFT02_20230127_200030,0,12,F,WG,
SWIFT02_20230127_200030,0,47,F,WG,
SWIFT02_20230127_200030,1,54,F,WG,
SWIFT02_20230127_200030,1,21,F,WG,
SWIFT02_20230127_200030,1,20,F,WG,
SWIFT02_20230127_200030,1,57,F,WG,
SWIFT03_20230202_040011,0,24,F,WG,
SWIFT03_20230202_040011,0,33,F,WG,
SWIFT03_20230202_040011,0,11,F,WG,
SWIFT03_20230202_040011,0,52,F,WG,
SWIFT03_20230202_040011,1,52,F,WG,
SWIFT03_20230202_040011,1,28,F,WG,wind
SWIFT03_20230202_040011,1,40,F,WG,wind
SWIFT03_20230202_040011,1,8,F,WG,wind
SWIFT03_20230202_100028,0,23,F,WG,light wind
SWIFT03_20230202_100028,0,19,F,WG,wind and automobile
SWIFT03_20230202_100028,0,43,NA,WG,Rain and wind too loud to detect birds.
SWIFT03_20230202_100028,0,23,NA,WG,duplilcate minute
SWIFT03_20230202_100028,0,27,F,WG,
SWIFT03_20230202_100028,1,29,F,WG,
SWIFT03_20230202_100028,1,1,F,WG,"light rain, light wind"
SWIFT03_20230202_100028,1,54,F,WG,light wind
SWIFT03_20230202_100028,1,53,F,WG,"wind, road noise"
SWIFT03_20230202_120033,0,50,F,WG,
SWIFT03_20230202_120033,0,20,F,WG,wind
SWIFT03_20230202_120033,0,15,F,WG,"wind, road noise"
SWIFT03_20230202_120033,0,12,F,WG,"wind, road noise"
SWIFT03_20230202_120033,1,57,F,WG,"wind, road noise"
SWIFT03_20230202_120033,1,0,F,WG,wind
SWIFT03_20230202_120033,1,49,F,WG,wind
SWIFT03_20230202_120033,1,31,F,WG,"wind, road noise"
SWIFT03_20230202_160048,0,8,F,WG,"wind, road noise"
SWIFT03_20230202_160048,0,44,F,WG,road noise
SWIFT03_20230202_160048,0,14,F,WG,"wind, road noise"
SWIFT03_20230202_160048,0,21,F,WG,road noise
SWIFT03_20230202_160048,1,35,F,WG,"wind, road noise.   There are SRWA songs around 1:46-1:47, so they were detectable at this location, but do not seem to be in many of the sampled minutes from this deployment."
SWIFT03_20230202_160048,1,43,F,WG,light wind
SWIFT03_20230202_160048,1,54,F,WG,light wind
SWIFT03_20230202_160048,1,36,F,WG,light wind
SWIFT03_20230202_000000,0,18,F,WG,light wind
SWIFT03_20230202_000000,0,13,F,WG,light wind
SWIFT03_20230202_000000,0,26,F,WG,light wind
SWIFT03_20230202_000000,0,11,F,WG,
SWIFT03_20230202_000000,1,55,NA,WG,Too much wind
SWIFT03_20230202_000000,1,11,F,WG,
SWIFT03_20230202_000000,1,57,NA,WG,Too much wind
SWIFT03_20230202_000000,1,53,F,WG,Rain
SWIFT03_20230202_140041,0,8,F,WG,light wind
SWIFT03_20230202_140041,0,47,F,WG,wind
SWIFT03_20230202_140041,0,32,F,WG,wind
SWIFT03_20230202_140041,0,13,F,WG,
SWIFT03_20230202_140041,1,56,F,WG,
SWIFT03_20230202_140041,1,56,NA,WG,duplicate minute
SWIFT03_20230202_140041,1,35,F,WG,light wind
SWIFT03_20230202_140041,1,5,F,WG,
SWIFT03_20230202_140041,1,31,F,WG,light wind
SWIFT03_20230202_200059,0,38,F,WG,wind
SWIFT03_20230202_200059,0,43,F,WG,
SWIFT03_20230202_200059,0,7,F,WG,light wind and rain
SWIFT03_20230202_200059,0,10,F,WG,wind
SWIFT03_20230202_200059,1,5,F,WG,
SWIFT03_20230202_200059,1,24,F,WG,light wind
SWIFT03_20230202_200059,1,37,F,WG,
SWIFT03_20230202_200059,1,49,F,WG,
SWIFT03_20230117_020006,0,42,F,ER,
SWIFT03_20230117_020006,0,2,F,ER,
SWIFT03_20230117_020006,0,24,F,ER,
SWIFT03_20230117_020006,0,8,F,ER,
SWIFT03_20230117_020006,1,32,F,ER,
SWIFT03_20230117_020006,1,6,F,ER,
SWIFT03_20230117_020006,1,11,F,ER,
SWIFT03_20230117_020006,1,10,F,ER,
SWIFT03_20230117_080020,0,47,T,ER,
SWIFT03_20230117_080020,0,25,T,ER,
SWIFT03_20230117_080020,0,5,T,ER,
SWIFT03_20230117_080020,0,28,T,ER,
SWIFT03_20230117_080020,1,36,T,ER,
SWIFT03_20230117_080020,1,4,T,ER,
SWIFT03_20230117_080020,1,54,T,ER,
SWIFT03_20230117_080020,1,43,T,ER,
SWIFT03_20230117_100025,0,1,T,ER,
SWIFT03_20230117_100025,0,6,T,ER,
SWIFT03_20230117_100025,0,58,T,ER,
SWIFT03_20230117_100025,0,24,F,ER,
SWIFT03_20230117_100025,1,17,T,ER,
SWIFT03_20230117_100025,1,46,T,ER,
SWIFT03_20230117_100025,1,17,NA,ER,Duplicate minute
SWIFT03_20230117_100025,1,40,T,ER,
SWIFT03_20230117_100025,1,3,T,ER,replacement for duplicate minute
SWIFT03_20230117_160040,0,23,F,ER,
SWIFT03_20230117_160040,0,35,T,ER,
SWIFT03_20230117_160040,0,5,T,ER,
SWIFT03_20230117_160040,0,34,T,ER,
SWIFT03_20230117_160040,1,4,F,ER,
SWIFT03_20230117_160040,1,21,T,ER,
SWIFT03_20230117_160040,1,40,F,ER,
SWIFT03_20230117_160040,1,32,F,ER,
SWIFT02_20230203_020006,0,56,F,WG,
SWIFT02_20230203_020006,0,41,F,WG,
SWIFT02_20230203_020006,0,24,F,WG,
SWIFT02_20230203_020006,0,7,F,WG,
SWIFT02_20230203_020006,1,51,F,WG,
SWIFT02_20230203_020006,1,10,F,WG,
SWIFT02_20230203_020006,1,45,F,WG,
SWIFT02_20230203_020006,1,47,F,WG,
SWIFT02_20230203_060015,0,14,F,WG,
SWIFT02_20230203_060015,0,59,F,WG,
SWIFT02_20230203_060015,0,45,T,WG,
SWIFT02_20230203_060015,0,30,T,WG,
SWIFT02_20230203_060015,1,36,F,WG,
SWIFT02_20230203_060015,1,11,F,WG,
SWIFT02_20230203_060015,1,11,NA,WG,duplicate minute
SWIFT02_20230203_060015,1,57,T,WG,
SWIFT02_20230203_060015,1,51,F,WG,
SWIFT01_20230128_040011,0,41,F,ER,
SWIFT01_20230128_040011,0,19,F,ER,
SWIFT01_20230128_040011,0,28,F,ER,
SWIFT01_20230128_040011,0,16,F,ER,
SWIFT01_20230128_040011,1,37,F,ER,
SWIFT01_20230128_040011,1,44,F,ER,
SWIFT01_20230128_040011,1,13,F,ER,
SWIFT01_20230128_040011,1,34,F,ER,
SWIFT01_20230128_120034,0,43,F,ER,
SWIFT01_20230128_120034,0,24,F,ER,
SWIFT01_20230128_120034,0,5,F,ER,
SWIFT01_20230128_120034,0,44,F,ER,
SWIFT01_20230128_120034,1,6,F,ER,
SWIFT01_20230128_120034,1,11,F,ER,
SWIFT01_20230128_120034,1,59,F,ER,heard in minutes 1:35 and 1:40 but not sampled here
SWIFT01_20230128_120034,1,26,F,ER,
SWIFT01_20230128_140037,0,24,F,ER,
SWIFT01_20230128_140037,0,36,F,ER,
SWIFT01_20230128_140037,0,38,F,ER,
SWIFT01_20230128_140037,0,37,F,ER,
SWIFT01_20230128_140037,1,22,F,ER,
SWIFT01_20230128_140037,1,26,F,ER,
SWIFT01_20230128_140037,1,4,F,ER,
SWIFT01_20230128_140037,1,14,F,ER,
SWIFT01_20230128_200050,0,23,F,ER,
SWIFT01_20230128_200050,0,7,F,ER,
SWIFT01_20230128_200050,0,42,F,ER,
SWIFT01_20230128_200050,0,15,NA,ER,noise: loud orthoptera
SWIFT01_20230128_200050,1,44,NA,ER,noise: loud orthoptera
SWIFT01_20230128_200050,1,14,NA,ER,noise: loud orthoptera
SWIFT01_20230128_200050,1,20,F,ER,
SWIFT01_20230128_200050,1,37,NA,ER,noise: loud orthoptera
SWIFT02_20230203_100025,0,3,F,WG,
SWIFT02_20230203_100025,0,11,F,WG,
SWIFT02_20230203_100025,0,8,F,WG,
SWIFT02_20230203_100025,0,56,F,WG,
SWIFT02_20230203_100025,1,13,T,WG,
SWIFT02_20230203_100025,1,30,F,WG,
SWIFT02_20230203_100025,1,9,T,WG,
SWIFT02_20230203_100025,1,12,F,WG,
